Commodity Year,Commodity Name,Insurance Plan,State Abbrv,County Code,County Name,Cov. Level Percent,Policies Sold,Policies Earning Prem,Policies Indemnified,Units Earning Prem,Units Indemnified,Quantity,Quantity Type,Companion/Endorsed Acres,Liabilities ($),Total Prem ($),Subsidy ($),Indemnity ($),EFA Prem Discount ($),Addnl Subsidy ($),State Subsidy ($),Earn Prem Rate,Loss Ratio
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,039,Elbert,0.7000,1,1,0,2,0,12000,Acres,0,69360,8763,5608,0,0,0,0,0.12634,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,039,Elbert,0.7500,4,4,4,18,7,25565,Acres,0,208689,25136,16086,25743,0,0,0,0.120447,1.024148
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,039,Elbert,0.8000,1,1,1,2,1,1800,Acres,0,11898,1216,717,3486,0,0,0,0.102202,2.866776
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,039,Elbert,0.8500,2,2,2,8,5,16085,Acres,0,178159,25780,15247,16362,0,0,0,0.144702,0.634678
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,039,Elbert,0.9000,11,11,10,45,17,21497,Acres,0,264214,42990,23647,44979,0,0,0,0.162709,1.046266
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,061,Kiowa,0.7000,1,1,1,12,4,5881,Acres,0,50981,8273,5295,5250,0,0,0,0.162276,0.634594
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,061,Kiowa,0.8500,1,1,1,5,3,4726,Acres,0,33171,6441,3799,5211,0,0,0,0.194175,0.809035
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,061,Kiowa,0.9000,9,9,6,42,14,11627,Acres,0,101712,23319,12826,15307,0,0,0,0.229264,0.656417
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,063,Kit Carson,0.7000,1,1,0,2,0,2000,Acres,0,17340,2108,1349,0,0,0,0,0.121568,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,063,Kit Carson,0.8500,2,2,2,9,3,17220,Acres,0,181327,36580,21582,33123,0,0,0,0.201734,0.905494
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,063,Kit Carson,0.9000,36,36,34,161,94,56498,Acres,0,827408,197265,108496,168672,0,0,0,0.238413,0.855052
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,071,Las Animas,0.7000,27,27,2,66,3,7614,Acres,0,487147,38713,24776,4064,0,0,0,0.079468,0.104977
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,071,Las Animas,0.7500,3,3,3,14,6,23650,Acres,0,212144,30810,19720,31431,0,0,0,0.145231,1.020155
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,071,Las Animas,0.8000,3,3,1,3,1,2002,Acres,0,27030,4093,2416,5269,0,0,0,0.151424,1.287319
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,071,Las Animas,0.8500,1,1,1,3,2,3503,Acres,0,35593,7640,4507,13537,0,0,0,0.214648,1.771858
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,071,Las Animas,0.9000,8,8,7,37,16,78439,Acres,0,690161,124863,68673,109505,0,0,0,0.180918,0.877001
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,073,Lincoln,0.7000,6,6,6,23,10,39764,Acres,0,239482,34643,22171,26451,0,0,0,0.144658,0.76353
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,073,Lincoln,0.7500,10,10,10,54,27,39612,Acres,0,281665,43849,28061,44619,0,0,0,0.155677,1.01756
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,073,Lincoln,0.8000,1,1,0,2,0,1200,Acres,0,7932,992,586,0,0,0,0,0.125063,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,073,Lincoln,0.8500,2,2,2,10,6,11140,Acres,0,117307,24246,14306,25720,0,0,0,0.206688,1.060793
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,073,Lincoln,0.9000,12,12,11,83,36,26635,Acres,0,349118,68124,37470,56557,0,0,0,0.195131,0.830206
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,075,Logan,0.7000,8,8,4,19,4,3727,Acres,0,123556,8566,5481,827,0,0,0,0.069328,0.096544
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,075,Logan,0.7500,7,7,4,25,5,4783,Acres,0,291700,39917,25545,20995,0,0,0,0.136842,0.525966
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,075,Logan,0.8000,5,5,3,13,3,2106,Acres,0,47769,4512,2688,1341,0,0,0,0.094454,0.297207
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,075,Logan,0.8500,5,5,3,10,3,6054,Acres,0,87019,8904,5331,4585,0,0,0,0.102322,0.514937
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,075,Logan,0.9000,83,83,74,273,103,135332,Acres,0,1760590,222388,123307,85858,0,0,0,0.126314,0.386072
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,087,Morgan,0.7000,17,17,2,61,2,31938,Acres,0,381871,31269,20012,1736,0,0,0,0.081883,0.055518
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,087,Morgan,0.7500,4,4,0,12,0,8786,Acres,0,59043,5879,3764,0,0,0,0,0.099571,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,087,Morgan,0.8000,8,8,1,27,1,16027,Acres,0,350922,39168,23111,2352,0,0,0,0.111614,0.060049
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,087,Morgan,0.8500,6,6,0,17,0,9649,Acres,0,139404,18881,11139,0,0,0,0,0.13544,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,087,Morgan,0.9000,44,44,22,133,23,69798,Acres,0,1114469,150255,83160,11938,0,0,0,0.134822,0.079451
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,089,Otero,0.7000,1,1,0,2,0,15,Acres,0,2358,206,132,0,0,0,0,0.087362,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,089,Otero,0.8000,1,1,1,6,3,493,Acres,0,18178,3670,2165,4928,0,0,0,0.201892,1.342779
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,089,Otero,0.8500,2,2,2,10,2,11160,Acres,0,102334,18013,10627,5986,0,0,0,0.176021,0.332315
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,089,Otero,0.9000,2,2,1,8,3,5127,Acres,0,38688,6892,3791,1023,0,0,0,0.178143,0.148432
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,095,Phillips,0.7000,1,1,1,6,1,2500,Acres,0,14448,1867,1194,983,0,0,0,0.129222,0.526513
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,095,Phillips,0.7500,8,8,1,27,2,8241,Acres,0,67318,8038,5141,939,0,0,0,0.119403,0.11682
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,095,Phillips,0.8500,4,4,2,12,2,2186,Acres,0,169314,29771,17566,12483,0,0,0,0.175833,0.4193
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,095,Phillips,0.9000,5,5,0,12,0,3544,Acres,0,32492,5865,3226,0,0,0,0,0.180505,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,099,Prowers,0.7000,66,66,36,222,68,12963,Acres,0,1080648,127755,81765,89203,0,0,0,0.11822,0.698234
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,099,Prowers,0.7500,15,15,12,47,14,17435,Acres,0,419848,57818,37007,29853,0,0,0,0.137711,0.516327
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,099,Prowers,0.8000,7,7,5,17,8,18652,Acres,0,541846,71269,42050,13025,0,0,0,0.131529,0.182758
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,099,Prowers,0.8500,4,4,4,32,19,35917,Acres,0,268942,50445,29761,32348,0,0,0,0.187568,0.641252
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,099,Prowers,0.9000,32,32,25,125,64,38838,Acres,0,1232139,250538,137800,190369,0,0,0,0.203335,0.75984
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,101,Pueblo,0.7000,19,19,2,47,2,11233,Acres,0,234932,18004,11521,5083,0,0,0,0.076634,0.282326
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,101,Pueblo,0.7500,4,4,4,19,7,39167,Acres,0,351339,47356,30306,58101,0,0,0,0.134787,1.226898
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,101,Pueblo,0.8500,3,3,2,12,3,15419,Acres,0,98851,15833,9342,5289,0,0,0,0.16017,0.334049
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,101,Pueblo,0.9000,1,1,1,4,1,934,Acres,0,10050,1533,842,594,0,0,0,0.152537,0.387475
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,115,Sedgwick,0.7000,1,1,0,2,0,410,Acres,0,38672,2885,1846,0,0,0,0,0.074601,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,115,Sedgwick,0.7500,4,4,3,19,3,8236,Acres,0,128246,16993,10876,8539,0,0,0,0.132503,0.502501
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,115,Sedgwick,0.8500,2,2,1,9,1,1924,Acres,0,294358,46260,27416,12113,0,0,0,0.157155,0.261846
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,115,Sedgwick,0.9000,11,11,0,30,0,15616,Acres,0,184113,26716,14690,0,0,0,0,0.145106,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,121,Washington,0.7000,4,4,2,9,2,9558,Acres,0,75619,5603,3587,341,0,0,0,0.074095,0.06086
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,121,Washington,0.7500,9,9,6,41,7,15485,Acres,0,116173,12060,7718,4804,0,0,0,0.10381,0.398341
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,121,Washington,0.8000,2,2,0,6,0,1430,Acres,0,77824,7476,4411,0,0,0,0,0.096062,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,121,Washington,0.8500,7,7,7,36,13,31776,Acres,0,324946,49886,29434,30045,0,0,0,0.15352,0.602273
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,121,Washington,0.9000,51,51,39,214,73,84020,Acres,0,1117729,169494,93855,64523,0,0,0,0.151641,0.38068
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,123,Weld,0.7000,13,13,1,36,1,17340,Acres,0,295495,22520,14411,3721,0,0,0,0.076211,0.16523
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,123,Weld,0.7500,11,11,11,44,16,10625,Acres,0,227492,19649,12573,7452,0,0,0,0.086372,0.379255
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,123,Weld,0.8000,4,4,0,10,0,13638,Acres,0,104104,10958,6465,0,0,0,0,0.10526,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,123,Weld,0.8500,12,12,4,50,4,51246,Acres,0,559885,83519,49283,3644,0,0,0,0.149171,0.04363
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,123,Weld,0.9000,35,35,15,128,24,112906,Acres,0,1357399,185321,102199,21177,0,0,0,0.136526,0.114271
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,125,Yuma,0.7500,3,3,1,5,1,2685,Acres,0,36925,6113,3913,121,0,0,0,0.165551,0.019793
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,125,Yuma,0.8500,10,10,8,78,24,98278,Acres,0,1166327,196875,116151,58314,0,0,0,0.168799,0.296198
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,CO,125,Yuma,0.9000,52,52,45,271,99,121043,Acres,0,1956459,395921,217754,144537,0,0,0,0.202366,0.365065
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,005,Bannock,0.7000,38,38,28,78,29,5117,Acres,0,754817,73075,46763,35182,0,0,0,0.096811,0.48145
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,005,Bannock,0.8000,1,1,1,2,1,37,Acres,0,10720,1386,818,404,0,0,0,0.129291,0.291486
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,005,Bannock,0.9000,1,1,1,2,1,78,Acres,0,15182,3466,1906,1268,0,0,0,0.228296,0.365839
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,007,Bear Lake,0.7000,22,22,0,46,0,3473,Acres,0,532284,40560,25959,0,0,0,0,0.076199,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,007,Bear Lake,0.8000,1,1,1,2,1,40,Acres,0,11684,1489,878,301,0,0,0,0.127439,0.202149
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,011,Bingham,0.7000,26,26,0,63,0,14081,Acres,0,2158786,201385,128885,0,0,0,0,0.093286,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,011,Bingham,0.7500,1,1,0,2,0,2500,Acres,0,19350,3062,1959,0,0,0,0,0.158242,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,019,Bonneville,0.7000,4,4,4,7,4,1054,Acres,0,161624,16563,10600,32065,0,0,0,0.102478,1.935941
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,029,Caribou,0.7000,20,20,14,42,15,4074,Acres,0,628568,45061,28839,14798,0,0,0,0.071688,0.328399
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,029,Caribou,0.9000,1,1,1,5,1,45,Acres,0,13310,2420,1330,612,0,0,0,0.181818,0.252892
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,031,Cassia,0.7000,13,13,1,28,1,2936,Acres,0,342226,31044,19870,808,0,0,0,0.090711,0.026027
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,041,Franklin,0.7000,5,5,1,10,1,997,Acres,0,152669,14203,9089,23,0,0,0,0.093031,0.001619
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,047,Gooding,0.7000,23,23,3,48,4,33479,Acres,0,633901,85552,54752,28525,0,0,0,0.134961,0.333422
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,051,Jefferson,0.7000,65,65,11,115,11,32731,Acres,0,5024133,573748,367196,13657,0,0,0,0.114198,0.023803
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,051,Jefferson,0.8000,1,1,0,3,0,24,Acres,0,6865,1130,667,0,0,0,0,0.164603,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,051,Jefferson,0.9000,1,1,1,6,2,192,Acres,0,93658,17056,9382,11044,0,0,0,0.182109,0.647514
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,053,Jerome,0.7000,28,28,1,64,1,7499,Acres,0,1149576,115816,74123,10513,0,0,0,0.100746,0.090773
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,053,Jerome,0.9000,1,1,1,4,1,322,Acres,0,20192,2193,1365,92,0,0,0,0.108607,0.041951
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,071,Oneida,0.7000,27,27,11,64,14,5377,Acres,0,825562,81625,52238,21108,0,0,0,0.098872,0.258597
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,071,Oneida,0.9000,1,1,0,2,0,2000,Acres,0,18580,4240,2332,0,0,0,0,0.228202,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,073,Owyhee,0.7000,35,35,7,75,7,107473,Acres,0,1587198,197438,126359,23532,0,0,0,0.124394,0.119186
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,073,Owyhee,0.7500,3,3,3,7,5,41804,Acres,0,295996,44891,28731,25045,0,0,0,0.15166,0.557906
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,077,Power,0.7000,3,3,1,6,1,420,Acres,0,64350,5551,3553,113,0,0,0,0.086262,0.020356
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,077,Power,0.9000,2,2,1,4,1,2376,Acres,0,142277,30017,16509,14885,0,0,0,0.210975,0.495885
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,083,Twin Falls,0.7000,17,17,1,39,2,2724,Acres,0,417717,34464,22059,2002,0,0,0,0.082505,0.058089
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ID,083,Twin Falls,0.7500,2,2,2,5,2,50000,Acres,0,182500,32796,20989,20179,0,0,0,0.179704,0.615288
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,001,Adams,0.7000,6,6,0,16,0,6103,Acres,0,75074,5840,3736,0,0,0,0,0.077789,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,001,Adams,0.7500,2,2,0,4,0,862,Acres,0,6860,629,402,0,0,0,0,0.09169,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,001,Adams,0.8000,5,5,4,20,7,4881,Acres,0,56908,7027,4146,2340,0,0,0,0.12348,0.333001
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,001,Adams,0.8500,1,1,1,6,3,1203,Acres,0,7883,1267,747,1056,0,0,0,0.160725,0.833464
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,001,Adams,0.9000,29,29,29,98,46,42314,Acres,0,598365,98431,54135,46352,0,0,0,0.164499,0.470908
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,007,Billings,0.7000,3,3,3,30,20,9978,Acres,0,91758,10449,6686,20085,0,0,0,0.113875,1.922193
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,007,Billings,0.8000,5,5,5,19,10,11978,Acres,0,112201,12437,7336,11711,0,0,0,0.110845,0.941625
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,007,Billings,0.8500,1,1,1,3,2,1100,Acres,0,27492,3438,2028,7231,0,0,0,0.125054,2.103257
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,007,Billings,0.9000,9,9,9,14,12,65423,Acres,0,603127,100644,55355,172798,0,0,0,0.16687,1.716923
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,011,Bowman,0.7000,1,1,0,2,0,72,Acres,0,2546,269,172,0,0,0,0,0.105655,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,011,Bowman,0.7500,1,1,0,3,0,1050,Acres,0,10353,1121,718,0,0,0,0,0.108277,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,011,Bowman,0.8000,4,4,4,22,15,12255,Acres,0,85906,10324,6091,12930,0,0,0,0.120177,1.252421
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,011,Bowman,0.8500,3,3,3,3,3,3156,Acres,0,35240,4335,2558,7081,0,0,0,0.123013,1.633448
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,011,Bowman,0.9000,14,14,14,19,17,30120,Acres,0,365810,54517,29986,89897,0,0,0,0.14903,1.648971
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,013,Burke,0.7500,2,2,2,7,4,700,Acres,0,5767,777,499,1183,0,0,0,0.134732,1.522522
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,013,Burke,0.8500,1,1,1,8,4,1172,Acres,0,15736,2406,1420,2660,0,0,0,0.152897,1.105569
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,013,Burke,0.9000,10,10,10,63,40,13352,Acres,0,171239,33375,18357,44795,0,0,0,0.194903,1.342172
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,015,Burleigh,0.7000,5,5,2,27,6,5093,Acres,0,82574,7960,5096,1770,0,0,0,0.096398,0.222361
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,015,Burleigh,0.7500,1,1,1,6,2,1954,Acres,0,20222,2796,1789,2036,0,0,0,0.138265,0.728183
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,015,Burleigh,0.8500,2,2,2,4,2,3816,Acres,0,60186,8570,5057,6385,0,0,0,0.142391,0.74504
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,015,Burleigh,0.9000,33,33,25,143,47,66849,Acres,0,1041409,191801,105629,75514,0,0,0,0.184174,0.39371
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,023,Divide,0.8000,1,1,1,2,2,86,Acres,0,5808,860,507,2703,0,0,0,0.148071,3.143023
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,023,Divide,0.8500,5,5,5,28,10,5180,Acres,0,151656,26942,15897,20337,0,0,0,0.177652,0.754843
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,023,Divide,0.9000,4,4,4,21,9,3172,Acres,0,40754,8866,4878,9185,0,0,0,0.217549,1.03598
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,025,Dunn,0.7000,11,11,11,60,36,7792,Acres,0,116291,11186,7158,14658,0,0,0,0.096189,1.310387
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,025,Dunn,0.8500,8,8,8,28,21,8971,Acres,0,65578,9087,5363,19557,0,0,0,0.138567,2.152195
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,025,Dunn,0.9000,23,23,23,61,52,25481,Acres,0,324001,49040,26972,112939,0,0,0,0.151357,2.302997
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,029,Emmons,0.7500,1,1,1,6,1,1420,Acres,0,24852,3640,2328,2072,0,0,0,0.146467,0.56923
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,029,Emmons,0.8500,4,4,2,12,2,2010,Acres,0,22497,3346,1975,257,0,0,0,0.14873,0.076808
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,029,Emmons,0.9000,67,67,55,253,111,74260,Acres,0,1240561,235936,130567,105600,0,0,0,0.190184,0.447579
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,033,Golden Valley,0.7000,5,5,4,17,9,683,Acres,0,35777,3312,2121,3501,0,0,0,0.092573,1.057065
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,033,Golden Valley,0.7500,1,1,1,6,6,435,Acres,0,16491,2058,1318,2342,0,0,0,0.124795,1.137998
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,033,Golden Valley,0.8000,1,1,1,2,1,6598,Acres,0,69344,7798,4601,3606,0,0,0,0.112453,0.462426
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,033,Golden Valley,0.8500,2,2,2,12,8,49309,Acres,0,550759,87250,51476,149328,0,0,0,0.158417,1.711495
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,033,Golden Valley,0.9000,15,15,15,23,19,43543,Acres,0,521781,80823,44448,96032,0,0,0,0.154898,1.188176
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,037,Grant,0.7000,5,5,3,26,9,2791,Acres,0,48335,4848,3103,771,0,0,0,0.100299,0.159034
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,037,Grant,0.7500,9,9,5,36,12,26212,Acres,0,304154,33721,21581,14233,0,0,0,0.110868,0.422081
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,037,Grant,0.8500,21,21,20,65,30,27997,Acres,0,421712,59141,35224,26535,0,0,0,0.14024,0.448673
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,037,Grant,0.9000,59,59,55,186,95,96664,Acres,0,1394174,259900,143276,200684,0,0,0,0.186418,0.772158
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,041,Hettinger,0.8000,4,4,4,28,13,3291,Acres,0,61892,7287,4297,5490,0,0,0,0.117737,0.753396
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,041,Hettinger,0.8500,2,2,2,4,2,138,Acres,0,4463,569,335,466,0,0,0,0.127492,0.81898
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,041,Hettinger,0.9000,29,29,29,97,59,23292,Acres,0,493712,87964,48386,90523,0,0,0,0.178168,1.029091
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,047,Logan,0.7000,1,1,0,2,0,730,Acres,0,8103,623,399,0,0,0,0,0.076885,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,047,Logan,0.8500,1,1,1,5,1,1147,Acres,0,23192,3087,1820,267,0,0,0,0.133106,0.086491
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,047,Logan,0.9000,19,19,15,43,18,13073,Acres,0,248380,42080,23146,11531,0,0,0,0.169417,0.274025
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,051,McIntosh,0.8500,19,19,3,38,3,16940,Acres,0,371072,49496,29409,3332,0,0,0,0.133386,0.067318
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,051,McIntosh,0.9000,11,11,10,37,14,9110,Acres,0,273390,48671,26770,24587,0,0,0,0.178027,0.505167
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,053,McKenzie,0.7000,8,8,5,20,8,5752,Acres,0,136494,12189,7802,22936,0,0,0,0.0893,1.881696
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,053,McKenzie,0.8000,1,1,1,8,8,11850,Acres,0,97881,12464,7355,56987,0,0,0,0.127338,4.572127
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,053,McKenzie,0.8500,9,9,9,56,28,38710,Acres,0,517190,84842,50060,114202,0,0,0,0.164044,1.346055
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,053,McKenzie,0.9000,25,25,25,69,46,43254,Acres,0,516874,89592,49341,136146,0,0,0,0.173334,1.519622
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,055,McLean,0.7000,2,2,0,4,0,1806,Acres,0,13298,1031,660,0,0,0,0,0.07753,0
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,055,McLean,0.7500,4,4,4,30,15,5677,Acres,0,44666,5539,3545,7756,0,0,0,0.124009,1.400252
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,055,McLean,0.8000,2,2,2,12,6,7352,Acres,0,74728,10856,6407,15003,0,0,0,0.145273,1.382
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,055,McLean,0.9000,30,30,30,209,133,29224,Acres,0,384654,65520,36035,70161,0,0,0,0.170334,1.070833
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,057,Mercer,0.7000,3,3,3,4,3,1495,Acres,0,16321,1440,921,962,0,0,0,0.088229,0.668055
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,057,Mercer,0.8000,5,5,5,6,5,5109,Acres,0,47953,6659,3928,10531,0,0,0,0.138865,1.581468
2007,"PASTURE,RANGELAND,FORAGE",Rainfall Index,ND,057,Mercer,0.8500,7,7,7,12,7,5522,Acres,0,47418,6385,3768,6261,0,0,0,0.134653,0.980579
